0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.6427087341186828,0.7640390876282419,0.6461845241414954,0.597334315482377,0.47001389668230525,0.6679956453818596,0.5226125226110283,0.9808115914346879,0.9738433244269137,0.43795464607737933,0.6456828248095833,0.7419522793304835,0.6638493928699385,0.5710577430839708,0.42700476423251804,0.6974447105948994,0.4880453282480438,0.9318733608259575,1.0222031726298233,0.4276541052742,0.5925689778261448,0.8079600146197935,0.6680739173221661,0.6336353052668037,0.5146930053489082,0.6698798587302408,0.43960375486083636,0.9574376340298677,1.054154439080243,0.45334216466599847,0.6125228856121634,0.7153987578711114,0.6430434491684741,0.5816768175363638,0.43132434582184237,0.7417776511063807,0.5089456302282513,0.9881150453968578,0.9712359975236606,0.4110058317827168,0.6379028399356225,0.7491651637533577,0.6434411682781301,0.586947713588632,0.42392510817819684,0.7441405313329303,0.49329273975918686,0.9236632451715736,1.01021237285767,0.44627830428354176,0.5558406858215685,0.8090674401870702,0.6639269334193927,0.6072689333283441,0.5212622052528654,0.7265439979459564,0.5268903562160369,0.9792063869609555,1.0098542892750724,0.4504272938347873,0.6028127772997157,0.7252421214994819,0.6706945064507172,0.5530975020603198,0.4959514532215374,0.6958884021238932,0.5247154425343412,0.9456535335129392,0.9810907318595878,0.38660446250944996,0.5726183374572652,0.7971603326139287,0.6430370993028569,0.5951404805761749,0.461490187719904,0.6703119277915077,0.5358726869624302,0.9302403224179867,1.0237791266640932,0.4602118509602737,0.5569829195946782,0.7865902933409851,0.6059519931460469,0.5871690818667659,0.43551103828557264,0.7198943332759115,0.49598287057407053,0.9411898811212591,0.9725713862584938,0.43067257168795403,0.6336244967701659,0.7474953337485276,0.6076288097875271,0.6409116891906786,0.48870540066701107,0.6723640694166643,0.5046861997061801,0.9176614115899204,1.0540929519508004,0.3990145608047202
0.8897935968233189,0.5422524620959254,0.5926303382342931,0.9423863283771562,0.1115800113756017,0.18467056347732724,0.11499876518010428,0.9229752463357209,0.8630602437246649,0.9554437061526437,0.8840219100216709,0.5605197578242195,0.6350091080437822,0.9325348330576588,0.11971785927561818,0.1315829029609279,0.039066940538862185,0.9101479489848358,0.8729343271458452,0.8888368422857768,0.8729682259232543,0.6107353730132234,0.6373807795821995,0.9923445376830448,0.0854355052849706,0.13405655317575077,0.031722201065313614,0.8859130265206042,0.849966068839286,0.9090108316720815,0.8545525938059799,0.6212471954231984,0.583270090358506,0.9760302442586217,0.07747863565183702,0.10280568820205732,0.11356016089819572,0.9163323216374296,0.8553486130856617,0.9035764739134267,0.8270086369265964,0.6021024316004172,0.5819235146657149,0.9663438336068602,0.0787445266937731,0.14435027506780324,0.031970632135312135,0.8374937783734706,0.7933521381909017,0.9609631142667658,0.8207322294547001,0.5437075381987106,0.605181372832847,0.928864945345582,0.15678600409922183,0.10307536174527263,0.10667960823616253,0.8983649520471588,0.8620285698108372,0.8727148906640055,0.8397225857425077,0.6125869388678415,0.6252058415837256,0.9269365865873007,0.12310199049955298,0.13717780847035338,0.048486160737280015,0.887839455644646,0.8279140154448511,0.9013766682050457,0.8510667178488646,0.545472763998309,0.6422144168444746,0.9659771853047436,0.14758097141784593,0.08934102140343554,0.06667789859434967,0.9137109999972737,0.8321840316046494,0.9330686968180627,0.8191333857957239,0.5732927064301316,0.6617674147117073,0.9270060254907246,0.1557732414066969,0.11403371084461127,0.11749685150421169,0.8437421127801901,0.81333259217786,0.9302582023782873,0.7982894561696461,0.6237014142892343,0.628683933103453,0.9422153251196954,0.15513523881581226,0.18119718547419145,0.03303088617972545,0.8514203935182335,0.8255557119952349,0.958271657844066
1.0311889248155666,0.828516787232518,0.46990452872457106,0.8708204320208612,0.17081905814187687,0.7260988077601976,0.14658699225700786,1.0062031078847131,0.6108787460183362,0.4280440092484172,1.0305415796323396,0.8933992063767171,0.5539709802260676,0.8431599909652946,0.1642267941571001,0.7124977493237349,0.20610045292297208,1.0394493630048993,0.6140224889901182,0.44488152289338284,1.0119945724963626,0.8641854605689193,0.48228577267564293,0.8255735300868168,0.15228217397218072,0.6552270897286355,0.22760590039423184,1.0081123924348934,0.5390696391323122,0.47359612770274184,1.0547936043398545,0.8123279613696925,0.5524252546125177,0.8782786899842797,0.16201389000586144,0.7334124863047121,0.16003685215267432,0.9948917888292749,0.5449007792222158,0.43224241465117896,1.0259055543769637,0.8582626968477068,0.5572188643667868,0.8469730859002302,0.175794109943177,0.6604906242113356,0.22451186110971416,1.0137015529146667,0.6053206357937301,0.47354943013842166,1.016756991873266,0.8447467636058771,0.5292057163855893,0.7938170761587979,0.14035616060877262,0.6445729518947543,0.2065605631812779,1.0322101248117983,0.5625297155229997,0.44171624892708194,1.010760556844007,0.8653001181009716,0.5365496776662173,0.845147570021442,0.18478951332090904,0.6755581850175785,0.15790175994034755,1.0227062707886356,0.6150762016256868,0.4399376707287011,1.0712741924297267,0.892290473197457,0.47828365110649795,0.7944372396991422,0.13024191433573756,0.6742047032333749,0.21462151603026927,0.9807419012375996,0.5827411734318654,0.5124306907749959,1.065197698835404,0.8806872232274922,0.5287320579163153,0.8282485629210041,0.18577751387880842,0.6965801218747415,0.23855776166691223,1.0282543670687663,0.5323467228286093,0.4225010365142204,1.0040525365143285,0.8428896805568143,0.4666173438919055,0.8743732233547823,0.1921579708024668,0.6498040876850243,0.22068881118050093,0.9670270991359491,0.5621385277007219,0.4308199133899483
0.33783290828121393,0.8369612173495912,0.5448167402698041,0.6084744337913526,0.11595209755715502,0.6751958266767192,0.6557991718384188,0.6961230845724695,0.9782927453034683,0.7429788555765188,0.3531243374446467,0.796744908927282,0.4651569635396924,0.6227908680484017,0.08038033764793064,0.6214977631529389,0.7083950089790592,0.7047491870887033,1.0293531732252328,0.7223955824284751,0.2657446009917646,0.8695029634282221,0.5012268663582166,0.6127761938620877,0.03411844452031595,0.6629499105077327,0.6918825432766125,0.6674479225172563,1.0354805293001326,0.713212042906194,0.3298127793146294,0.829614511105369,0.5037526640257917,0.652092744861952,0.07288324205511604,0.6524484592443615,0.6297933002374632,0.7125781153028228,1.0361836530784017,0.7660906226681308,0.33702030021813734,0.8617642966184277,0.5308739924886934,0.6633142697911263,0.05652186556162822,0.6297513910594871,0.7012263555224898,0.6963111083436538,0.9928560844064057,0.7153390457259802,0.3358315110301946,0.8343400433294678,0.5214480707503942,0.5886870955535124,0.09549958723565072,0.6452566519662425,0.6307638058733678,0.6813528827325923,1.0058652190987014,0.7547103364165282,0.3587890533263239,0.811580237106762,0.5001858619104749,0.6601047502098308,0.08808395860999955,0.6968310399382438,0.6459116378320964,0.7154998937701504,0.9658022323168219,0.7586022677578216,0.28612961396913467,0.820048087176182,0.5320737465528981,0.6272009371012588,0.08488273385098061,0.6845703453101076,0.6349808872326433,0.6310193807161104,0.9949195655863281,0.7780370208485504,0.3260870972278217,0.820941259998375,0.4623380622285156,0.6052522211137039,0.09586533286364032,0.6958635421529735,0.6370173444025832,0.6286067088517637,1.002257193867155,0.6990154590952056,0.2919592134933989,0.8050223414234421,0.5312947412923814,0.621382865424668,0.04293604238991927,0.6214608371953982,0.6503557189207668,0.6250407049308079,0.9745724676929926,0.6971419463734853
0.40983010731694836,0.5251574977754618,0.7114129909576639,0.15264658886001986,0.7161408919540552,0.7235129036811301,0.30297104633759964,0.1500942440398853,0.33442292898383785,0.39347798192639977,0.43029927787016686,0.5164027171195025,0.7629666216522151,0.06370070190337355,0.67861589378288,0.6707281384076244,0.30154349120897667,0.19004225868064775,0.3912821643933323,0.4013706985582714,0.3805964547331598,0.4376520050212215,0.7430567616349212,0.15698233374105694,0.699309208765882,0.7316167680895326,0.30075238535703097,0.14145476058927497,0.3385500588254276,0.4371661870780934,0.4527227264181831,0.45881533029852667,0.7871593956834517,0.12934897665250483,0.6702700046047085,0.703129438689252,0.3043285480914483,0.15022716757665688,0.3864675918027791,0.394783287407644,0.4258555482890734,0.4516967099382379,0.7763948148904172,0.12761107724846976,0.6738453541937772,0.7173628854805475,0.31008427131050087,0.14588195040705862,0.3395165243456927,0.4210016843854237,0.4469877666773646,0.5234731290149459,0.7211042751793975,0.07557848221200167,0.682029195982942,0.6750509263352631,0.23480104702460633,0.2146633271271382,0.34362869447507943,0.4491710433071395,0.444710337969827,0.4373224489104519,0.7264992399798532,0.13278561463137878,0.6747918558036002,0.6813414520684852,0.23634342164389444,0.22186880806347042,0.36963689588267684,0.4198250384659441,0.3886925422390618,0.5280148662277739,0.7933351054587645,0.12832413249592511,0.6755448026012514,0.7398478044635501,0.2685352951750149,0.20158409697398644,0.3419414065597156,0.4045928390214145,0.39867650081553624,0.4753355669892779,0.7152515833225085,0.13799655108668818,0.7287091767971228,0.7182200246573629,0.268966216993528,0.21596507960974254,0.34869171825217415,0.4487829513232212,0.4105264959099515,0.45087458943875663,0.7558876903150393,0.15459957122498807,0.7163006383358931,0.704414600732761,0.27198620625789316,0.1977089711910446,0.33634322081736834,0.41484744769871856
0.6685783774904073,0.46913986745508107,1.0205799797313346,0.1818081726764525,0.23517044015421043,0.2209434142818204,0.7005110301499942,0.3086127072224201,0.5121223931685138,0.31387585336701684,0.6314294745593914,0.49732757887889983,1.0538975970425442,0.11237769998150687,0.2669101390490193,0.20633802289369219,0.6851445236843661,0.3120361188948154,0.547550882156004,0.26872761346533314,0.6678796834086617,0.48861820957584146,1.0669509574314717,0.19006032797144196,0.2962867539468353,0.21926668963940782,0.6727875154319822,0.26886830951842033,0.5282306457324031,0.30745562598176335,0.584358174555742,0.43910147812293177,1.0570236493389344,0.18713310891219873,0.27370763500189776,0.17184634529235396,0.7004746586367775,0.2598635352572653,0.5464525306238732,0.31907261527933717,0.6661208252374036,0.5327172238707897,1.0549448221305409,0.17475124882923945,0.22280452515897542,0.24910316447546482,0.7426592900101936,0.26318403702415805,0.4912636720926067,0.24672865910569053,0.6407612385964442,0.459266625975996,0.9949751532567522,0.18732781094917306,0.25163482908915513,0.22676118184093166,0.6584894656645923,0.3064652343150759,0.5565344222720405,0.3171637472605029,0.5888028225088755,0.5051414179651419,1.0412048651055206,0.18457952043178058,0.24752488125913896,0.1745437445097493,0.7157952747422729,0.27893852026869054,0.467449464077685,0.33710898549737056,0.6514350497811818,0.5026048560785928,1.0144795624785057,0.10376232950968636,0.2614648339921769,0.2494676168486265,0.6622145852425242,0.3257255779607407,0.51800467896903,0.31072677354453176,0.6053323020368402,0.5357632282087594,1.0650768847105916,0.15956160042524423,0.3004649375721183,0.23725172362438415,0.6659009285433876,0.3213441308640892,0.498180283942794,0.26883903836007617,0.6378852695870311,0.4443105310485729,1.0249249997764829,0.18191958209243025,0.283623669723136,0.16809935924436753,0.7246343052682288,0.27552254306937757,0.5590359427465373,0.3123132347764876
0.2518418898561932,0.18464965200932104,0.6763201945805728,0.23646173641148832,0.2525797791158294,0.4540574983495132,0.8401175884182677,0.13750111781474986,0.9033776941614288,0.12065062878331753,0.19142161685741332,0.1490712666420689,0.7080747069188287,0.20661135822149335,0.22713457327705014,0.4673274192137795,0.8496397705405583,0.13835234566743854,0.8969468021792568,0.19410343904432928,0.1647135565197025,0.14664370551714417,0.6678533553593669,0.1574281881394961,0.23863677504101877,0.4020927849235034,0.8293343294380364,0.19610498318067038,0.8875018046196697,0.10849132491873109,0.25200052379240634,0.1786059979536886,0.7078314654405775,0.22448711829080115,0.28450699597960993,0.4552896359059801,0.8956409563152627,0.16337903802760861,0.930608291280442,0.1783820116346551,0.2455390252481553,0.18544398386527716,0.7531646268107751,0.18836033938461874,0.2066963197491902,0.46485400048608233,0.87995929971347,0.11023826171360039,0.9056980200202492,0.1801035712380088,0.2463576998162318,0.15310496638492976,0.7344377808407723,0.22710415884533883,0.2771724558339294,0.45422605591959864,0.8424650648978661,0.14215926868092538,0.8675452703650773,0.1707484380530978,0.19736697816324167,0.15707380237647553,0.7074144068044053,0.18417898605871494,0.22498300234253102,0.4608518768140857,0.8348751303780166,0.1079337103752103,0.845932959745463,0.18005921993751067,0.2416201738675302,0.16416553646484378,0.6806777898163439,0.15905352063383357,0.24544857901514486,0.4341462589674126,0.8943281089126427,0.15741043119302034,0.8765059025684131,0.1527242968847703,0.24164400703826028,0.12533324598681428,0.6992896630837936,0.20488860278435456,0.2901343834192334,0.4496976377296439,0.840357421042901,0.10287133852274485,0.9130578544831873,0.19582734594296086,0.24114694974583306,0.12629451137218936,0.702805604520547,0.1579797429195285,0.21856530037148733,0.3691250675668921,0.9202228667017328,0.1657118989746736,0.8411000401785979,0.13272241273675806
1.065351615492775,0.525429598233699,1.0620473851778462,0.6792265814894903,0.7951192210783059,0.1262683458007533,0.3603613352818379,0.13519447354444103,0.3281125007814138,0.19790606025364144,0.9816185431011011,0.5225892445208936,1.0281025088870592,0.6175888467883419,0.7941341281164769,0.052686989979272916,0.35425646478249373,0.1286519040458525,0.3356595536964477,0.1811812657533441,1.0483136095443824,0.49648528440924095,1.0267451744157425,0.6454838309706092,0.8021223389560453,0.053591137469390794,0.3778053278679112,0.17189092914174559,0.3218423849711511,0.1322764263811313,0.9944031669509352,0.545373736575685,1.0645431993552876,0.687069943991893,0.7667167749360896,0.09059014709507812,0.3157370392099681,0.1881999884553981,0.3094268025144683,0.21657521029857002,0.9989469750220096,0.494586080411467,1.0184711224273746,0.6450524662611204,0.7636720401422659,0.052661661551555494,0.3106656767343173,0.12737298329678462,0.3924683935490829,0.16359160485878216,0.9973508893741485,0.5457263422628933,1.0083065840665795,0.6415315923997919,0.7917871273765694,0.1344050652434015,0.3276780081761108,0.15926173542934918,0.3111759453471619,0.1841864312201127,1.0391556717438921,0.4787170001348586,1.0493145779961088,0.675300550525332,0.7538386060766223,0.0481374342520405,0.3815418682220809,0.19326241378790623,0.32109075927607694,0.16829231104650894,1.0751909447499692,0.5671983225649047,0.9829145448917599,0.641252089841389,0.7876132061485535,0.10925421903320996,0.3265675657890493,0.123037789893359,0.3503572284206797,0.19078824437633835,0.9995780681228159,0.5135390057374403,0.9953448551473558,0.6611094212326528,0.8267445676890759,0.05727749082321652,0.34486591315254617,0.1433155664688437,0.30947310939666095,0.16391822595308525,1.0445042378181444,0.5182563929306545,0.9843819566402876,0.6572842612325279,0.8164544588042308,0.05207604166871569,0.3620996431195032,0.20636464641849872,0.33721662592144913,0.19520738344325095
0.34654716088784177,0.4275624074693548,0.15217153432577163,0.7700708603490953,0.6450121225153453,0.2928518275046024,0.5362044946561669,0.09877438431944355,0.6215661230401878,1.002087593861389,0.39569869580346523,0.47197876209076883,0.13412103384313967,0.723799204716222,0.584133859015632,0.33559114185317135,0.5748872033516654,0.09701240639209749,0.6601037545157733,0.973775241010885,0.3253871908684816,0.5080505721494293,0.10555823642203915,0.7641818485812281,0.6027022234806875,0.3547741980337815,0.5382488821744499,0.1370222227318457,0.636500667584037,0.9663385340313918,0.35312662924499133,0.4664977507419314,0.15387906903748746,0.7296982854708062,0.5762443270627332,0.3395251271456754,0.5633171419482134,0.16110807793584647,0.6753124889995692,0.9819364402961499,0.4011076739227719,0.41802420639436977,0.06802811862287396,0.6952638917586875,0.5909263182971287,0.3438220905198424,0.5569050961226181,0.14073359580385428,0.6479270241553035,1.0067199266546232,0.36191110151006867,0.4598304879051479,0.06990209731318243,0.7393249660089847,0.5970433092112064,0.2942551001997728,0.5500037357729163,0.11547895732462446,0.5860784515726627,1.028942096817964,0.41473543969427507,0.4510268849066044,0.07282846691842179,0.7683994510256258,0.6042753010108569,0.3627097622493245,0.5258240065875182,0.1062762253144289,0.6528912463231079,0.9588333900056351,0.4074364207914346,0.45631165092842974,0.10660071829590885,0.7514770851904692,0.6010821848559791,0.293774283381526,0.5811850386340836,0.15648431257401674,0.6429061566223211,0.9591178141764184,0.40491999688976643,0.4558599824539578,0.1578217697556989,0.6947630444308123,0.5861911514442041,0.3099457313797484,0.5351835977893795,0.16488618168565478,0.6227274707077765,0.9628304584238467,0.3927594752794446,0.4740457768277273,0.12826307742053744,0.7042600641275272,0.6259816544189457,0.3386248689756811,0.5574903588828349,0.17630583327947077,0.6185188978328658,1.0120571851263138
0.32328433220273817,0.6857630746850315,0.1480015950868607,0.743089810910553,0.363041282511414,0.18829721398634686,0.6558119645188476,0.060897455488820265,0.8305120384783967,0.08419741007796706,0.41434541100628763,0.7245950261931925,0.17036350198864292,0.7727130411775145,0.3144298581938583,0.23860983581364686,0.6529560335965185,0.08815419402513673,0.880186664202115,0.05649840607323828,0.33216941004308714,0.7054673837632377,0.20913619778657885,0.7230666609301766,0.2924387946341174,0.26411154005627135,0.5921118918671017,0.06445516955055208,0.8582401208045267,0.06953882575690822,0.4110522701513678,0.7442263115657346,0.15518692869554265,0.7170099266023979,0.3085344387847903,0.28095750371904504,0.5960683406322125,0.09044156198536892,0.9191829121721744,0.09544093199688365,0.3504161077536837,0.7631793258313969,0.18756290103935247,0.7997485225933627,0.380872416672178,0.20295480878609162,0.6794779700559846,0.06135101705688292,0.8645850603523434,0.06489592310406275,0.4148576127937441,0.7122811577618485,0.23028899955879378,0.720704833757591,0.3328654244561726,0.27862701125143147,0.6665854787961178,0.08066443252295737,0.8365168180969064,0.0914451142373811,0.3538582838945834,0.7501609044023275,0.20430851814395534,0.7408013156336648,0.38717781341701596,0.18878130389991477,0.6213923653960547,0.06500954519030225,0.8680528156669614,0.09377340360904662,0.3440296365255063,0.7448791863401838,0.20785598960558227,0.7308011332853261,0.317415453472889,0.23136133875901052,0.5956040589699835,0.08062799206202834,0.8403154156496485,0.07583582855863712,0.41286762588937725,0.68450785133908,0.22468933465987,0.7685442348058785,0.3854031608304787,0.22753381893735344,0.6757396101248075,0.08558594949813633,0.8351503644230018,0.05705688522299782,0.3816204783783052,0.713393448237931,0.1946437094842236,0.757339338561229,0.3229264501706458,0.1843869125662156,0.6678379195406449,0.09485090133118923,0.8852518585689861,0.008973872603037714
